"&alpha;-ribazole"	"ALPHA-RIBAZOLE"	"C14H18N2O4"	90.42118    
"&alpha;-ribazole 5'-phosphate"	"ALPHA-RIBAZOLE-5-P"	"C14H17N2O7P1"	-133.59822    
"&alpha;-santonin"	"ALPHA-SANTONIN"	"C15H18O3"	117.41019    
"&alpha;-seco-amyrin"	"CPD-13882"	"C30H50O1"	514.6661    
"&alpha;-selinene"	"Alpha-selinene"	"C15H24"	293.13693    
"&alpha;-solanine"	"CPD-9211"	"C45H74N1O15"	333.8108    
"&alpha;-sulfobenzylpenicillin"	"CPD-9219"	"C16H16N2O7S2"	-33.060307    
"&alpha;-terpinene"	"CPD-8735"	"C10H16"	185.42793    
"&alpha;-terpineol"	"CPD-14022"	"C10H18O1"	162.3902    
"&alpha;-terpinyl cation"	"CPD-12228"	"C10H19"	210.40924    
"&alpha;-thujene"	"CPD-4894"	"C10H16"	192.39793    
"&alpha;-tocopherol"	"ALPHA-TOCOPHEROL"	"C29H50O2"	475.4071    
"&alpha;-tocotrienol"	"CPD-15836"	"C29H44O2"	479.1803    
"&alpha;-tomatine"	"CPD-17696"	"C50H83N1O21"	228.19304    
"&alpha;-viniferin"	"CPD-6961"	"C42H30O9"	191.13359    
"&alpha;-xylosyl fluoride"	"CPD0-1203"	"C5H9O4F1"	-46.11991    
"&alpha;-ylangene"	"CPD-8801"	"C15H24"	280.71692    
"&alpha;-zeacarotene"	"CPD-7422"	"C40H58"	839.295    
"&alpha;-zingiberene"	"CPD-8242"	"C15H24"	302.16693    
"&alpha;1,6-D mannobiose"	"CPD-13935"	"C12H22O11"	-150.79538    
"&beta; -methyl maltoside"	"CPD0-1669"	"C13H24O11"	-115.60311    
"&beta;,&beta;-carotene-4-one"	"CPD-17652"	"C40H54O2"	698.4905    
"&beta;,&chi;-carotene"	"CPD-11456"	"C40H52"	749.44824    
"&beta;-(2,6-anhydro-3-deoxy-D-arabino-heptulopyranosid)onate 7-phosphate"	"CPD0-1373"	"C7H10O9P1"	-332.63736    
"&beta;-1,2-D-mannobiose"	"CPD-18909"	"C12H22O11"	
"&beta;-1,4-D-mannobiose"	"CPD-13746"	"C12H22O11"	-150.79538    
"&beta;-1,4-D-mannopyranosyl-&beta;-1,4-N-acetyl-D-glucosaminyl-&beta;-1,4-N-acetyl-D-glucosamine"	"CPD-17261"	"C22H38N2O16"	-133.63745    
"&beta;-10-hydroxy-12-demethyl-11,12-dehydropaspaline"	"CPD-16742"	"C27H35N1O3"	386.80927    
"&beta;-2-thienyl-D,L-Alanine"	"CPD0-1558"	"C7H9N1O2S1"	30.300097    
"&beta;-<i>D</i>-apiofuranosyl-(1->6)-<i>D</i>-glucose"	"CPD-9004"	"C11H20O10"	-134.0076    
"&beta;-D-Gal<i>f</i>-(1->6)-&beta;-D-Gal<i>f</i>-(1->5)-&beta;-D-Gal<i>f</i>-rhamnosyl-<i>N</i>-acetyl-glucosaminyl-decaprenyl diphosphate"	"CPD-12031"	"C82H135N1O31P2"	430.883    
"&beta;-D-Glcp-(1&rarr;4)-&alpha;-L-Rhap-(1&rarr;3)-&beta;-D-Glcp"	"CPD-13188"	"C18H32O15"	-170.33417    
"&beta;-D-Man-4,6-pyruvate"	"CPD-12983"	"C9H13O8"	-159.7175    
"&beta;-D-allofuranose"	"CPD-16934"	"C6H12O6"	-94.78656    
"&beta;-D-allopyranose"	"CPD-15628"	"C6H12O6"	-95.02656    
"&beta;-D-altrose"	"CPD-15761"	"C6H12O6"	-95.02656    
"&beta;-D-apiose"	"CPD-13046"	"C5H10O5"	-78.2388    
"&beta;-D-arabinofuranose"	"CPD-12043"	"C5H10O5"	-78.908806    
"&beta;-D-arabinopyranose"	"CPD-12049"	"C5H10O5"	-77.3488    
"&beta;-D-cellobiose"	"CELLOBIOSE"	"C12H22O11"	-149.29538    
"&beta;-D-cellobiose 6'-phosphate"	"CPD-507"	"C12H21O14P1"	-374.81473    
"&beta;-D-fructofuranose"	"BETA-D-FRUCTOSE"	"C6H12O6"	-95.91656    
"&beta;-D-fructofuranose 1-phosphate"	"FRU1P"	"C6H11O9P1"	-319.9359    
"&beta;-D-fructofuranose 6-phosphate"	"FRUCTOSE-6P"	"C6H11O9P1"	-317.66592    
"&beta;-D-fructopyranose"	"CPD-10726"	"C6H12O6"	-94.35655    
"&beta;-D-fructopyranose 1-phosphate"	"CPD-16155"	"C6H11O9P1"	-318.3759    
"&beta;-D-fructose 2,6-bisphosphate"	"CPD-535"	"C6H10O12P2"	-546.4518    
"&beta;-D-fructose-2-phosphate"	"FRUCTOSE-2-PHOSPHATE"	"C6H11O9P1"	-319.9359    
"&beta;-D-fructuronate"	"CPD-12537"	"C6H9O7"	-170.262    
"&beta;-D-fucose"	"CPD-13293"	"C6H12O5"	-58.79656    
"&beta;-D-galactofuranose"	"CPD0-2485"	"C6H12O6"	-94.78656    
"&beta;-D-galactofuranosyl-(1&rarr;4)-&alpha;-L-rhamnopyranosyl-(1&rarr;3)-N-acetyl-&alpha;-D-glucosaminyl-diphospho-trans,octacis-decaprenol"	"CPD-12029"	"C70H115N1O21P2"	541.9407    
"&beta;-D-galactofuranosyl-(1&rarr;5)-&beta;-D-galactofuranosyl-(1&rarr;4)-&alpha;-L-rhamnopyranosyl-(1&rarr;3)-N-acetyl-&alpha;-D-glucosaminyl-diphospho-trans,octacis-decaprenol"	"CPD-12030"	"C76H125N1O26P2"	486.41193    
"&beta;-D-galactopyranosyl trimethylammonium bromide"	"CPD0-1304"	"C9H20N1O5"	17.380354    
"&beta;-D-galactopyranosyl-(1->3)-<i>N</i>-acetyl-D-glucosamine"	"BETA-D-GAL-1-3-D-GLCNAC"	"C14H25N1O11"	-114.33196    
"&beta;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"CPD-15432"	"C77H126N2O22P2"	652.1929    
"&beta;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"CPD-16883"	"C69H113N1O17P2"	671.4984    
"&beta;-D-galactose"	"GALACTOSE"	"C6H12O6"	-95.02656    
"&beta;-D-galactose 6-phosphate"	"CPD-15712"	"C6H11O9P1"	-319.04593    
"&beta;-D-galactosyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosamine"	"CPD-10686"	"C14H25N1O11"	-114.33196    
"&beta;-D-galactosyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]-L-serine/L-threonine"	"Core1"	""	
"&beta;-D-galactosyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"CPD-15428"	"C69H113N1O17P2"	671.4984    
"&beta;-D-galactosyl-(1&rarr;3)-<i>N</i>-acetyl-&beta;-D-galactosamine"	"CPD-8546"	"C14H25N1O11"	-114.33196    
"&beta;-D-galactosyl-(1&rarr;3)-<i>N</i>-acetyl-D-galactosamine"	"CPD-16184"	"C14H25N1O11"	-114.33196    
"&beta;-D-galactosyl-(1&rarr;3)-[&beta;-D-galactosyl-(1&rarr;4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R"	"B-D-Gal-14-B-D-NAcGln-Glglycopeptides"	""	
"&beta;-D-galactosyl-(1&rarr;3)-[<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]"	"Core2"	""	
"&beta;-D-galactosyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"CPD-15427"	"C69H113N1O17P2"	671.4984    
"&beta;-D-galactosyl-(1&rarr;4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;3)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosyl-(1&harr;1)-ceramide"	"Lactotetraosylceramides"	""	
"&beta;-D-galactosyl-(1&rarr;4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-R"	"B-Gal-14-NacGlc-R"	""	
"&beta;-D-galactosyl-(1&rarr;4)-[&alpha;-L-fucosyl-(1&rarr;3)]-<i>N</i>-acetyl-&beta;-D-glucosamine"	"CPD-16475"	"C20H35N1O15"	-133.87076    
"&beta;-D-galactosyl-(1->3)-&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-[core protein]"	"Gal-Gal-Xyl-Proteins"	""	
"&beta;-D-galactosyl-(1->3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R"	"CPD-16479"	""	
"&beta;-D-galactosyl-(1->3)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-R"	"CPD-16486"	""	
"&beta;-D-galactosyl-(1->3)-[(2&rarr;6)-&beta;-<i>N</i>-acetylneuraminyl]-(<i>N</i>-acetyl-D-galactosaminyl)-R"	"CPD-16485"	""	
"&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-[core protein]"	"CPD-8202"	""	
"&beta;-D-galactosyl-(1->4)-L-rhamnose"	"CPD-11607"	"C12H22O10"	-114.56535    
"&beta;-D-galactosyl-1,3-&beta;-D-galactosyl-1,4-&beta;-D-glucosyl-R"	"D-GALACTOSYL-13-BETA-D-GALACTOSYL-14-B"	""	
"&beta;-D-galactosyl-1,3-(<i>N</i>-acetyl-&beta;-D-glucosaminyl-1,6)-<i>N</i>-acetyl-D-galactosaminyl-R"	"GALACTOSYL-BETA-GALACTOSAMINYL-R"	""	
"&beta;-D-galactosyl-1,4-&beta;-D-glucosyl-R"	"D-GALACTOSYL-14-BETA-D-GLUCOSYL-R"	""	
"&beta;-D-galactosyl-1,4-<i>N</i>-acetyl-&beta;-D-glucosamine"	"BETA-D-GALACTOSYL-ETCETERA-GLUCOSAMINE"	"C14H25N1O11"	-114.33196    
"&beta;-D-galactosyl-[1&rarr;3]-<i>N</i>-acetyl-&beta;-D-glucosaminyl-[1&rarr;3]-&alpha;-D-galactosyl-[1&rarr;3]-<i>N</i>-acetyl-D-galactosamine"	"CPD-18919"	"C28H48N2O21"	
"&beta;-D-galacturonate"	"CPD-12524"	"C6H9O7"	-169.37196    
"&beta;-D-gentiobiosyl &beta;-D-glucosyl crocetin"	"CPD-8665"	"C38H54O19"	36.18045    
"&beta;-D-gentiobiosyl crocetin"	"CPD-8664"	"C32H43O14"	91.86616    
"&beta;-D-glucopyranose"	"GLC"	"C6H12O6"	-95.02656    
"&beta;-D-glucopyranose 1-phosphate"	"CPD-448"	"C6H11O9P1"	-319.04593    
"&beta;-D-glucopyranosyl abscisate"	"CPD-7727"	"C21H30O9"	42.013607    
"&beta;-D-glucosamine"	"CPD-12539"	"C6H14N1O5"	-39.546383    
"&beta;-D-glucose 6-phosphate"	"GLC-6-P"	"C6H11O9P1"	-319.04593    
"&beta;-D-glucosyl crocetin"	"CPD-8663"	"C26H33O9"	147.63493    
"&beta;-D-glucosyl-&beta;-D-glucosyl-hydroxymethylcytosine in DNA"	"Gluc-Glycosyl-Hydroxymethylcytosine-DNAs"	""	
"&beta;-D-glucosyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"CPD-15429"	"C69H113N1O17P2"	671.4984    
"&beta;-D-glucosyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol"	"BETA-D-GLUCOSYL-14-N-ACETYL-D-GLUCOSAMI"	"C69H113N1O17P2"	671.4984    
"&beta;-D-glucosyl-(1&rarr;4)-D-mannose"	"CPD-221"	"C12H22O11"	-150.79538    
"&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol"	"CPD-12768"	"C67H110O17P2"	635.035    
"&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol"	"CPD-12785"	"C91H147O38P2"	336.36612    
"&beta;-D-glucosylpoly (ribotol phosphate)"	"CPD-8187"	""	
"&beta;-D-glucosyluronate-(1->3)-&alpha;-N-acetyl-D-glucosaminyl-(1->4)-&beta;-D-glucosyluronate-(1->3)-&beta;-D-galactosyl-(1->3)-&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-[core protein]"	"GlcA-GlcNAc-GlcA-Gal-Gal-Xyl-Protein"	""	
"&beta;-D-glucosyluronate-(1->3)-&beta;-D-galactosyl-(1->3)-&beta;-D-galactosyl-(1->4)-&beta;-D-xylosyl-[core protein]"	"GlcA-Gal-Gal-Xyl-Proteins"	""	
"&beta;-D-glucosyluronate-[chondroitin/dermatan]"	"CPD-8592"	""	
"&beta;-D-glucosyluronate-[heparan sulfate]"	"Heparan-glucuronate-terminal"	""	
"&beta;-D-glucosyluronate-[hyaluronan]"	"Hyaluronan-glucuronate-terminal"	""	
"&beta;-D-glucuronate"	"CPD-12521"	"C6H9O7"	-169.37196    
"&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol"	"CPD-12771"	"C79H127O28P2"	447.9039    
"&beta;-D-glucuronate-(1,3)-&beta;-D-glucuronate-(1,3)-&beta;-D-glucuronate-(1,3)-hexose-(C55 &omega;-saturated dolichyl phosphate)"	"CPD-17890"	"C79H125O27P1"	503.13727    
"&beta;-D-glucuronate-(1,3)-&beta;-D-glucuronate-(1,3)-hexose-(C55 &omega;-saturated dolichyl phosphate)"	"CPD-17891"	"C73H118O21P1"	635.1238    
"&beta;-D-glucuronate-(1,3)-hexose-(C55 &omega;-saturated dolichyl phosphate)"	"CPD-17892"	"C67H111O15P1"	766.4861    
"&beta;-D-gulose"	"CPD-15622"	"C6H12O6"	-95.02656    
"&beta;-D-idopyranose"	"CPD-15757"	"C6H12O6"	-95.02656    
"&beta;-D-lyxopyranose"	"CPD-11896"	"C5H10O5"	-77.3488    
"&beta;-D-mannopyranose"	"CPD-12601"	"C6H12O6"	-95.02656    
"&beta;-D-mannopyranose 6-phosphate"	"CPD-15711"	"C6H11O9P1"	-319.04593    
"&beta;-D-mannopyranosyl-(1&rarr;2)-&beta;-D-mannopyranosyl-(1&rarr;2)-D-mannopyranose"	"CPD-18913"	"C18H32O16"	
"&beta;-D-mannopyranosyl-(1&rarr;4)-&beta;-D-mannopyranose"	"CPD-16553"	"C12H22O11"	-150.79538    
"&beta;-D-mannopyranosyl-(1->4)-&alpha;-D-mannopyranose"	"CPD-16554"	"C12H22O11"	-150.79538    
"&beta;-D-mannosyl C30-phosphomycoketide"	"CPD-18608"	"C36H72O9P1"	342.70868    
"&beta;-D-mannosyl C31-phosphomycoketide"	"CPD-18609"	"C37H74O9P1"	364.8708    
"&beta;-D-mannosyl C32-phosphomycoketide"	"CPD-18603"	"C38H76O9P1"	387.03308    
"&beta;-D-mannosyl C33-phosphomycoketide"	"CPD-18610"	"C39H78O9P1"	409.1953    
"&beta;-D-mannosyl C34-phosphomycoketide"	"CPD-18611"	"C40H80O9P1"	431.35757    
"&beta;-D-mannosyl-(1&rarr;4)-D-glucose"	"CPD-14017"	"C12H22O11"	-150.79538    
"&beta;-D-mannosyl-(C55 &omega;-saturated dolichyl phosphate)"	"CPD-17894"	"C61H104O9P1"	897.2245    
"&beta;-D-mannosyl-[glycoprotein]"	"b-D-mannosyl-R"	""	
"&beta;-D-mannosylphosphodecaprenol"	"BETA-D-MANNOSYLPHOSPHODECAPRENOL"	"C56H92O9P1"	789.4811    
"&beta;-D-mannuronate"	"CPD-15205"	"C6H9O7"	-169.37196    
"&beta;-D-perosamine"	"CPD-15613"	"C8H15N1O5"	-22.33319    
"&beta;-D-ribofuranose"	"CPD0-1108"	"C5H10O5"	-78.908806    
"&beta;-D-ribopyranose"	"CPD0-1110"	"C5H10O5"	-77.3488    
"&beta;-D-ribose 5-phosphate"	"CPD-16551"	"C5H9O8P1"	-302.92813    
"&beta;-D-ribosylnicotinate"	"CPD-8259"	"C11H13N1O6"	-44.425434    
"&beta;-D-talose"	"CPD-15759"	"C6H12O6"	-95.02656    
"&beta;-D-xylopyranose"	"BETA-D-XYLOSE"	"C5H10O5"	-77.3488    
"&beta;-D-xylosyl-L-rhamnopyranose 3-sulfate"	"CPD-17749"	"C11H19O12S1"	-187.57077    
"&beta;-L-4-epi-vancosamine"	"CPD-15747"	"C7H16N1O3"	55.745872    
"&beta;-L-arabinofuranose"	"CPD-12046"	"C5H10O5"	-78.908806    
"&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranose"	"CPD-15094"	"C10H18O9"	-118.55983    
"&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranosyl-hydroxyproline"	"CPD-15710"	"C25H41N1O19"	-176.67404    
"&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranosyl-(2S,4S)-4-hydroxyproline"	"CPD-15097"	"C20H33N1O15"	-137.02303    
"&beta;-L-arabinofuranosyl-(1&rarr;2)-&beta;-L-arabinofuranosyl-hydroxyproline"	"CPD-15096"	"C15H25N1O11"	-97.371956    
"&beta;-L-arabinofuranosyl-(1&rarr;2)-1-O-methyl-&beta;-L-arabinofuranose"	"CPD-15098"	"C11H20O9"	-83.3676    
"&beta;-L-arabinofuranosyl-(2S,4S)-4-hydroxyproline"	"CPD-15095"	"C10H17N1O7"	-57.72095    
"&beta;-L-arabinopyranose"	"BETA-L-ARABINOSE"	"C5H10O5"	-77.3488    
"&beta;-L-arabinose 1-phosphate"	"CPD-1825"	"C5H9O8P1"	-301.36816    
"&beta;-L-aspartylhydroxamate"	"CPD-11551"	"C4H8N2O4"	-74.18105    
"&beta;-L-colitose"	"CPD-9388"	"C6H12O4"	-18.956558    
"&beta;-L-digitoxose"	"CPD-17822"	"C6H12O4"	-18.956558    
"&beta;-L-evernitrose"	"CPD-16430"	"C8H15N1O5"	1.086804    
"&beta;-L-fructofuranose"	"CPD-10730"	"C6H12O6"	-95.91656    
"&beta;-L-fructopyranose"	"CPD-10728"	"C6H12O6"	-94.35655    
"&beta;-L-fucopyranose"	"CPD0-1107"	"C6H12O5"	-58.79656    
"&beta;-L-fucose 1-phosphate"	"CPD-488"	"C6H11O8P1"	-282.8159    
"&beta;-L-galactose"	"L-GALACTOSE"	"C6H12O6"	-95.02656    
"&beta;-L-galactose 1-phosphate"	"CPDQT-4"	"C6H11O9P1"	-319.04593    
"&beta;-L-gulose"	"CPD-15625"	"C6H12O6"	-95.02656    
"&beta;-L-gulose 1-phosphate"	"CPD4FS-5"	"C6H11O9P1"	-319.04593    
"&beta;-L-idopyranose"	"CPD-18461"	"C6H12O6"	-95.02656    
"&beta;-L-lyxopyranose"	"L-LYXOSE"	"C5H10O5"	-74.6888    
"&beta;-L-mannose"	"CPD-11611"	"C6H12O6"	-95.02656    
"&beta;-L-rhamnofuranose"	"CPD-16565"	"C6H12O5"	-58.55656    
"&beta;-L-rhamnopyranose"	"CPD0-1112"	"C6H12O5"	-58.79656    
"&beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol"	"CPD-12786"	"C97H157O42P2"	316.8275    
"&beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-<i>N</i>-acetyl-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol"	"CPD-12787"	"C99H159O43P2"	299.91974    
"&beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-<i>N</i>-acetyl-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-<i>N</i>-acetyl-&alpha;-D-glucosyl-diphosphoundecaprenol"	"CPD-12788"	"C101H161O44P2"	283.0118    
"&beta;-L-sorbofuranose"	"CPD-15989"	"C6H12O6"	-95.91656    
"&beta;-L-sorbofuranose 1-phosphate"	"CPD-16159"	"C6H11O9P1"	-319.9359    
"&beta;-L-sorbopyranose"	"CPD-15987"	"C6H12O6"	-94.35655    
"&beta;-L-sorbopyranose 1-phosphate"	"CPD-16161"	"C6H11O9P1"	-318.3759    
"&beta;-L-vancosamine"	"CPD-16438"	"C7H16N1O3"	55.745872    
"&beta;-acoradiene"	"CPD-8240"	"C15H24"	291.95694    
"&beta;-aflatrem"	"CPD-16966"	"C32H39N1O4"	395.37372    
"&beta;-alanine"	"B-ALANINE"	"C3H7N1O2"	-14.21216    
"&beta;-alanine amide"	"CPD-8981"	"C3H9N2O1"	48.458035    
"&beta;-alanine betaine"	"CPD-6181"	"C6H13N1O2"	42.71457    
"&beta;-alanine-methyl-ester"	"BETA-ALANINE-METHYL-ESTER"	"C4H10N1O2"	20.439146    
"&beta;-alanopine"	"CPD-311"	"C6H10N1O4"	-53.18086    
"&beta;-alanyl-CoA"	"BETA-ALANYL-COA"	"C24H38N8O17P3S1"	-464.76495    
"&beta;-alanyl-L-lysyl-<i>N</i>-&epsilon;-7-amino-4-methylcoumarin-3-acetate"	"CPD0-2072"	"C22H29N3O6"	139.93248    
"&beta;-aminopropionitrile"	"BETA-AMINOPROPIONITRILE"	"C3H7N2"	78.07579    
"&beta;-amyrin"	"CPD-6948"	"C30H50O1"	511.23608    
"&beta;-aspartyl dipeptide"	"CPD-12991"	""	
"&beta;-carotene 15,15' epoxide"	"CPD-14386"	"C40H56O1"	737.4227    
"&beta;-carrageenose"	"beta-Carrageenan"	""	
"&beta;-cedrene"	"CPD-8777"	"C15H24"	268.6569    
"&beta;-cembratriene-4,6-diol"	"CPD-18856"	"C20H34O2"	
"&beta;-cembratriene-ol"	"CPD-18855"	"C20H34O1"	
"&beta;-chaconine"	"CPD-9215"	"C39H64N1O10"	394.05966    
"&beta;-chitobiose"	"CPD-16164"	"C12H26N2O9"	-40.459114    
"&beta;-chitobiose 6'-phosphate"	"CPD-16166"	"C12H25N2O12P1"	-261.982    
"&beta;-citraurin"	"CPD-17216"	"C30H40O2"	521.95483    
"&beta;-citryl-L-glutamate"	"CPD-16470"	"C11H11N1O10"	-279.43066    
"&beta;-copaene"	"CPD-8740"	"C15H24"	280.3969    
"&beta;-cryptoxanthin"	"CPD-7409"	"C40H56O1"	739.9627    
"&beta;-cryptoxanthin glucoside"	"CPD-11472"	"C46H66O6"	684.194    
"&beta;-cyano-L-alanine"	"CPD0-1336"	"C3H3N2O2"	-35.978706    
"&beta;-cyclodextrin"	"CPD-3781"	"C42H70O35"	-390.38147    
"&beta;-cyclopiazonate"	"BETA-CYCLOPIAZONATE"	"C20H21N2O3"	201.99248    
"&beta;-elemene"	"CPD-16774"	"C16H26"	354.15912    
"&beta;-elemene"	"CPD-8232"	"C15H24"	330.43692    
"&beta;-eudesmol"	"CPD-11432"	"C15H26O1"	251.21913    
"&beta;-fenchene"	"CPD-12223"	"C12H20"	224.73242    
"&beta;-fenchocamphorone"	"CPD-12225"	"C11H18O1"	151.84018    
"&beta;-fluoro-L-alanine"	"CPD0-1335"	"C3H6N1O2F1"	-21.023283    
"&beta;-gentiobiose"	"CPD-3605"	"C12H22O11"	-150.79538    
"&beta;-glucose 1,6-bisphosphate"	"CPD-16577"	"C6H10O12P2"	-545.5618    
"&beta;-glucosyl-hydroxymethylcytosine in DNA"	"Beta-Glycosylated-Hydroxymethylated-DNAs"	""	
"&beta;-glutamate"	"CPD-14555"	"C5H8N1O4"	-82.27311    
"&beta;-guinidoxypropionamide"	"CPD-6944"	"C4H11N4O2"	57.59026    
"&beta;-gurjunene"	"CPD-8753"	"C15H24"	307.3369    
"&beta;-hematin"	"CPD-11680"	"C68H60N8O8Fe2"	559.079    
"&beta;-himachalene"	"CPD-8733"	"C15H24"	279.90692    
"&beta;-homoalanine-&beta;-homoleucine"	"CPD-13261"	"C11H22N2O3"	113.56464    
"&beta;-homoleucine"	"CPD-13259"	"C7H15N1O2"	70.8168    
"&beta;-homovaline-&beta;-homoalanine-&beta;-homoleucine"	"CPD-13260"	"C17H33N3O4"	198.827    
"&beta;-hydroxypropiovanillone"	"CPD-11873"	"C10H12O4"	22.333448    
"&beta;-ionone"	"CPD-7204"	"C13H20O1"	198.3624    
"&beta;-isocomene"	"CPD-14798"	"C15H24"	270.1169    
"&beta;-isomaltose"	"CPD-1243"	"C12H22O11"	-150.79538    
"&beta;-isopropenyl-pimelate"	"CPD-12445"	"C10H14O4"	6.827444    
"&beta;-ketoisocaproate"	"CPD-7030"	"C6H9O3"	-19.971968    
"&beta;-ketovaleryl-CoA"	"CPD-13534"	"C26H38N7O18P3S1"	-490.93945    
"&beta;-kojibiose"	"BETA-KOJIBIOSE"	"C12H22O11"	-150.79538    
"&beta;-lactose"	"CPD-15971"	"C12H22O11"	-150.79538    
"&beta;-lactose 6'-phosphate"	"CPD-15974"	"C12H21O14P1"	-374.81473    
"&beta;-leucrose"	"CPD-15715"	"C12H22O11"	-150.12537    
"&beta;-longipinene"	"CPD-8752"	"C15H24"	289.2669    
"&beta;-maltose"	"CPD-15717"	"C12H22O11"	-150.79538    
"&beta;-maltose 6'-phosphate"	"CPD-15983"	"C12H21O14P1"	-374.81473    
"&beta;-maltulose"	"CPD-15714"	"C12H22O11"	-150.12537    
"&beta;-methylcrotonylglycine"	"CPD66-102"	"C7H10N1O3"	8.369145    
"&beta;-muricholate"	"CPD-16583"	"C24H39O5"	234.27162    
"&beta;-myrcene"	"CPD-4888"	"C10H16"	229.87794    
"&beta;-nicotinamide D-ribonucleotide"	"NICOTINAMIDE_NUCLEOTIDE"	"C11H14N2O8P1"	-204.5264    
"&beta;-nicotinate D-ribonucleotide"	"NICOTINATE_NUCLEOTIDE"	"C11H12N1O9P1"	-268.44482    
"&beta;-oxo-L-tyrosine"	"CPD-15507"	"C9H8N1O4"	-31.95309    
"&beta;-palatinose"	"CPD-230"	"C12H22O11"	-151.68535    
"&beta;-patchoulene"	"CPD-11414"	"C15H24"	259.02692    
"&beta;-paxitriol"	"CPD-16753"	"C27H35N1O4"	338.81927    
"&beta;-peltatin"	"CPD-8960"	"C22H22O8"	40.375637    
"&beta;-peltatin-A methyl ether"	"CPD-8961"	"C23H24O8"	75.5679    
"&beta;-phellandrene"	"Beta-phellandrene"	"C10H16"	188.90794    
"&beta;-pinene"	"CPD-3221"	"C10H16"	190.13794    
"&beta;-rhodomycinone"	"CPD-15789"	"C20H18O8"	-33.15982    
"&beta;-santalol"	"CPD-13497"	"C15H24O1"	265.18692    
"&beta;-seco-amyrin"	"CPD-13883"	"C30H50O1"	515.33606    
"&beta;-selinene"	"CPD-11504"	"C15H24"	294.95694    
"&beta;-sesquiphellandrene"	"CPD-8247"	"C15H24"	299.16693    
"&beta;-sitosterol 3-O-&beta;-D-glucoside"	"CPD-11608"	"C35H60O6"	464.85718    
"&beta;-solanine"	"CPD-9212"	"C39H63N1O11"	355.79053    
